,Run,Assay Type,BioProject,BioSample,Center Name,Consent,DNA-ID,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,Population_Description,population,ReleaseDate,Sample Name,sex,SRA Study,Super_Population_Code,Super_Population_Description,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,culture_collection,AvgSpotLen,Bases,Coriell_panel,Family_Id,HapMap_sample_ID,Coriell_plate,relationship_type,local_family_id,Relationship,type,sample_type,local_id,AssemblyName,cell_line,cell_type,Collection,ETHNICITY,family_role,RACE,Tag,relationship_type_(unrel_,_duo,_trio),Chinese_Code,dna_source,fosmid_library_source,isolate,tissue-type,fosmid_library_name,bio_material,bio-material,Gene,Karyotype,Mutation,subject_id,ENA_first_public,ENA-LAST-UPDATE
22395,ERR3242420,WGS,PRJEB31736,SAMN01036707,NYGC,public,HG02635,2019-03-22,2019-03-22,ERX3269435,Illumina NovaSeq 6000,HG02635,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02635,female,ERP114329,AFR,African,11759636212.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T01:29:00Z,1.0,CORIELL:HG02635,300.0,115020136800.0,MGP00019,GB35,,,trio,G231,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22358,ERR3242383,WGS,PRJEB31736,SAMN00779969,NYGC,public,HG02642,2019-03-22,2019-03-22,ERX3269398,Illumina NovaSeq 6000,HG02642,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02642,male,ERP114329,AFR,African,10972273482.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-29T23:09:00Z,1.0,Coriell:HG02642,300.0,112567540800.0,MGP00019,GB37,,,trio,G235,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22359,ERR3242384,WGS,PRJEB31736,SAMN00779970,NYGC,public,HG02643,2019-03-22,2019-03-22,ERX3269399,Illumina NovaSeq 6000,HG02643,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02643,female,ERP114329,AFR,African,10734084026.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-29T23:27:00Z,1.0,Coriell:HG02643,300.0,108674578800.0,MGP00019,GB37,,,trio,G235,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22360,ERR3242385,WGS,PRJEB31736,SAMN00779972,NYGC,public,HG02645,2019-03-22,2019-03-22,ERX3269400,Illumina NovaSeq 6000,HG02645,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02645,male,ERP114329,AFR,African,10947493441.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T06:13:00Z,1.0,Coriell:HG02645,300.0,112393222500.0,MGP00019,GB38,,,trio,G236,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22361,ERR3242386,WGS,PRJEB31736,SAMN00779973,NYGC,public,HG02646,2019-03-22,2019-03-22,ERX3269401,Illumina NovaSeq 6000,HG02646,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02646,female,ERP114329,AFR,African,10778405904.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T07:29:00Z,1.0,Coriell:HG02646,300.0,112436588700.0,MGP00019,GB38,,,trio,G236,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22986,ERR3243011,WGS,PRJEB31736,SAMN01761361,NYGC,public,HG02648,2019-03-22,2019-03-22,ERX3270026,Illumina NovaSeq 6000,HG02648,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02648,male,ERP114329,SAS,South Asian,11262495077.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T14:11:00Z,1.0,Coriell:HG02648,300.0,112425524400.0,MGP00020,PK11,,,father,PK11,,trio,Blood,PG11,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22987,ERR3243012,WGS,PRJEB31736,SAMN01761362,NYGC,public,HG02649,2019-03-22,2019-03-22,ERX3270027,Illumina NovaSeq 6000,HG02649,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02649,female,ERP114329,SAS,South Asian,10406098356.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T14:14:00Z,1.0,Coriell:HG02649,300.0,106680203700.0,MGP00020,PK11,,,mother,PK11,,trio,Blood,PG11,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22988,ERR3243013,WGS,PRJEB31736,SAMN01761364,NYGC,public,HG02651,2019-03-22,2019-03-22,ERX3270028,Illumina NovaSeq 6000,HG02651,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02651,male,ERP114329,SAS,South Asian,10434529253.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T14:45:00Z,1.0,Coriell:HG02651,300.0,108964217400.0,MGP00020,PK12,,,father,PK12,,trio,Blood,PG12,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22989,ERR3243014,WGS,PRJEB31736,SAMN01761365,NYGC,public,HG02652,2019-03-22,2019-03-22,ERX3270029,Illumina NovaSeq 6000,HG02652,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02652,female,ERP114329,SAS,South Asian,12448042249.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T13:14:00Z,1.0,Coriell:HG02652,300.0,114650556600.0,MGP00020,PK12,,,mother,PK12,,trio,Blood,PG12,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22378,ERR3242403,WGS,PRJEB31736,SAMN00779999,NYGC,public,HG02654,2019-03-22,2019-03-22,ERX3269418,Illumina NovaSeq 6000,HG02654,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02654,male,ERP114329,SAS,South Asian,10726991205.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T02:28:00Z,1.0,Coriell:HG02654,300.0,114274530300.0,MGP00020,PK13,,,trio,GP13,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22379,ERR3242404,WGS,PRJEB31736,SAMN00780000,NYGC,public,HG02655,2019-03-22,2019-03-22,ERX3269419,Illumina NovaSeq 6000,HG02655,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02655,female,ERP114329,SAS,South Asian,10645849056.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T07:43:00Z,1.0,Coriell:HG02655,300.0,112035657900.0,MGP00020,PK13,,,trio,GP13,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22380,ERR3242405,WGS,PRJEB31736,SAMN00780002,NYGC,public,HG02657,2019-03-22,2019-03-22,ERX3269420,Illumina NovaSeq 6000,HG02657,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02657,male,ERP114329,SAS,South Asian,12381468995.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T00:10:00Z,1.0,Coriell:HG02657,300.0,108457087200.0,MGP00020,PK14,,,trio,GP14,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22381,ERR3242406,WGS,PRJEB31736,SAMN00780003,NYGC,public,HG02658,2019-03-22,2019-03-22,ERX3269421,Illumina NovaSeq 6000,HG02658,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02658,female,ERP114329,SAS,South Asian,11077579883.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T03:19:00Z,1.0,Coriell:HG02658,300.0,110286754200.0,MGP00020,PK14,,,trio,GP14,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22382,ERR3242407,WGS,PRJEB31736,SAMN00780005,NYGC,public,HG02660,2019-03-22,2019-03-22,ERX3269422,Illumina NovaSeq 6000,HG02660,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02660,male,ERP114329,SAS,South Asian,11318120172.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T03:01:00Z,1.0,Coriell:HG02660,300.0,113057106600.0,MGP00020,PK15,,,trio,GP15,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22383,ERR3242408,WGS,PRJEB31736,SAMN00780006,NYGC,public,HG02661,2019-03-22,2019-03-22,ERX3269423,Illumina NovaSeq 6000,HG02661,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02661,female,ERP114329,SAS,South Asian,10722502400.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T01:57:00Z,1.0,Coriell:HG02661,300.0,109567620000.0,MGP00020,PK15,,,trio,GP15,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22362,ERR3242387,WGS,PRJEB31736,SAMN00779975,NYGC,public,HG02666,2019-03-22,2019-03-22,ERX3269402,Illumina NovaSeq 6000,HG02666,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02666,male,ERP114329,AFR,African,10838283062.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-29T23:33:00Z,1.0,Coriell:HG02666,300.0,110070999900.0,MGP00019,GB40,,,trio,G238,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22363,ERR3242388,WGS,PRJEB31736,SAMN00779976,NYGC,public,HG02667,2019-03-22,2019-03-22,ERX3269403,Illumina NovaSeq 6000,HG02667,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02667,female,ERP114329,AFR,African,10838262513.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-29T22:57:00Z,1.0,Coriell:HG02667,300.0,109536074700.0,MGP00019,GB40,,,trio,G238,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22364,ERR3242389,WGS,PRJEB31736,SAMN00779978,NYGC,public,HG02675,2019-03-22,2019-03-22,ERX3269404,Illumina NovaSeq 6000,HG02675,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02675,male,ERP114329,AFR,African,10989163393.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T01:40:00Z,1.0,Coriell:HG02675,300.0,109019068200.0,MGP00019,GB43,,,trio,G241,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22365,ERR3242390,WGS,PRJEB31736,SAMN00779979,NYGC,public,HG02676,2019-03-22,2019-03-22,ERX3269405,Illumina NovaSeq 6000,HG02676,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02676,female,ERP114329,AFR,African,10630124905.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-29T23:17:00Z,1.0,Coriell:HG02676,300.0,110213670000.0,MGP00019,GB43,,,trio,G241,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22366,ERR3242391,WGS,PRJEB31736,SAMN00779981,NYGC,public,HG02678,2019-03-22,2019-03-22,ERX3269406,Illumina NovaSeq 6000,HG02678,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02678,male,ERP114329,AFR,African,10639810919.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T00:09:00Z,1.0,Coriell:HG02678,300.0,114016900200.0,MGP00019,GB44,,,trio,G242,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22367,ERR3242392,WGS,PRJEB31736,SAMN00779982,NYGC,public,HG02679,2019-03-22,2019-03-22,ERX3269407,Illumina NovaSeq 6000,HG02679,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02679,female,ERP114329,AFR,African,11038411650.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T06:16:00Z,1.0,Coriell:HG02679,300.0,116357757000.0,MGP00019,GB44,,,trio,G242,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22990,ERR3243015,WGS,PRJEB31736,SAMN01761367,NYGC,public,HG02681,2019-03-22,2019-03-22,ERX3270030,Illumina NovaSeq 6000,HG02681,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02681,male,ERP114329,SAS,South Asian,11717386960.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T13:15:00Z,1.0,Coriell:HG02681,300.0,109586641500.0,MGP00020,PK16,,,father,PK16,,trio - 3rd degree between parents,Blood,PG16,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22991,ERR3243016,WGS,PRJEB31736,SAMN01761368,NYGC,public,HG02682,2019-03-22,2019-03-22,ERX3270031,Illumina NovaSeq 6000,HG02682,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02682,female,ERP114329,SAS,South Asian,10119075541.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T14:50:00Z,1.0,Coriell:HG02682,300.0,105773135700.0,MGP00020,PK16,,,mother,PK16,,trio - 3rd degree between parents,Blood,PG16,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22384,ERR3242409,WGS,PRJEB31736,SAMN00780008,NYGC,public,HG02684,2019-03-22,2019-03-22,ERX3269424,Illumina NovaSeq 6000,HG02684,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02684,male,ERP114329,SAS,South Asian,10651190191.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T06:54:00Z,1.0,Coriell:HG02684,300.0,111199691400.0,MGP00020,PK17,,,trio,GP17,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22385,ERR3242410,WGS,PRJEB31736,SAMN00780009,NYGC,public,HG02685,2019-03-22,2019-03-22,ERX3269425,Illumina NovaSeq 6000,HG02685,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02685,female,ERP114329,SAS,South Asian,10955580226.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T07:52:00Z,1.0,Coriell:HG02685,300.0,112012738500.0,MGP00020,PK17,,,trio,GP17,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22386,ERR3242411,WGS,PRJEB31736,SAMN00780011,NYGC,public,HG02687,2019-03-22,2019-03-22,ERX3269426,Illumina NovaSeq 6000,HG02687,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02687,male,ERP114329,SAS,South Asian,11312714374.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T08:08:00Z,1.0,Coriell:HG02687,300.0,112705999800.0,MGP00020,PK18,,,trio,GP18,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22387,ERR3242412,WGS,PRJEB31736,SAMN00780012,NYGC,public,HG02688,2019-03-22,2019-03-22,ERX3269427,Illumina NovaSeq 6000,HG02688,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02688,female,ERP114329,SAS,South Asian,11010866077.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T01:43:00Z,1.0,Coriell:HG02688,300.0,117559632900.0,MGP00020,PK18,,,trio,GP18,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22992,ERR3243017,WGS,PRJEB31736,SAMN01761370,NYGC,public,HG02690,2019-03-22,2019-03-22,ERX3270032,Illumina NovaSeq 6000,HG02690,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02690,male,ERP114329,SAS,South Asian,11239997427.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T13:51:00Z,1.0,Coriell:HG02690,300.0,111070842600.0,MGP00020,PK19,,,father,PK19,,trio,Blood,PG19,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22993,ERR3243018,WGS,PRJEB31736,SAMN01761371,NYGC,public,HG02691,2019-03-22,2019-03-22,ERX3270033,Illumina NovaSeq 6000,HG02691,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02691,female,ERP114329,SAS,South Asian,13783693896.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-03T07:25:00Z,1.0,Coriell:HG02691,300.0,125472282900.0,MGP00020,PK19,,,mother,PK19,,trio,Blood,PG19,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
23023,ERR3243048,WGS,PRJEB31736,SAMN01761426,NYGC,public,HG02694,2019-03-22,2019-03-22,ERX3270063,Illumina NovaSeq 6000,HG02694,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02694,female,ERP114329,SAS,South Asian,10381391996.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-31T07:41:00Z,1.0,Coriell:HG02694,300.0,109348820100.0,MGP00020,PK20,,,,PK20,,singleton,Blood,PG20,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22388,ERR3242413,WGS,PRJEB31736,SAMN00780014,NYGC,public,HG02696,2019-03-22,2019-03-22,ERX3269428,Illumina NovaSeq 6000,HG02696,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02696,male,ERP114329,SAS,South Asian,11788057887.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T00:42:00Z,1.0,Coriell:HG02696,300.0,115593162300.0,MGP00020,PK21,,,trio,GP21,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22389,ERR3242414,WGS,PRJEB31736,SAMN00780015,NYGC,public,HG02697,2019-03-22,2019-03-22,ERX3269429,Illumina NovaSeq 6000,HG02697,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02697,female,ERP114329,SAS,South Asian,11062397307.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T00:12:00Z,1.0,Coriell:HG02697,300.0,109953586200.0,MGP00020,PK21,,,trio,GP21,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22994,ERR3243019,WGS,PRJEB31736,SAMN01761373,NYGC,public,HG02699,2019-03-22,2019-03-22,ERX3270034,Illumina NovaSeq 6000,HG02699,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02699,male,ERP114329,SAS,South Asian,10835883798.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T14:19:00Z,1.0,Coriell:HG02699,300.0,110432334900.0,MGP00020,PK22,,,father,PK22,,trio - 3rd degree between parents,Blood,PG22,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22995,ERR3243020,WGS,PRJEB31736,SAMN01761374,NYGC,public,HG02700,2019-03-22,2019-03-22,ERX3270035,Illumina NovaSeq 6000,HG02700,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02700,female,ERP114329,SAS,South Asian,10432376019.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T14:09:00Z,1.0,Coriell:HG02700,300.0,109800993300.0,MGP00020,PK22,,,mother,PK22,,trio - 3rd degree between parents,Blood,PG22,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22368,ERR3242393,WGS,PRJEB31736,SAMN00779984,NYGC,public,HG02702,2019-03-22,2019-03-22,ERX3269408,Illumina NovaSeq 6000,HG02702,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02702,male,ERP114329,AFR,African,10733020407.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-29T23:08:00Z,1.0,Coriell:HG02702,300.0,106650748800.0,MGP00019,GB45,,,trio,G243,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22369,ERR3242394,WGS,PRJEB31736,SAMN00779985,NYGC,public,HG02703,2019-03-22,2019-03-22,ERX3269409,Illumina NovaSeq 6000,HG02703,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02703,female,ERP114329,AFR,African,10715969555.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-29T23:03:00Z,1.0,Coriell:HG02703,300.0,105233247000.0,MGP00019,GB45,,,trio,G243,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22396,ERR3242421,WGS,PRJEB31736,SAMN01036709,NYGC,public,HG02715,2019-03-22,2019-03-22,ERX3269436,Illumina NovaSeq 6000,HG02715,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02715,male,ERP114329,AFR,African,12213453055.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-31T00:28:00Z,1.0,Coriell:HG02715,300.0,119491712100.0,MGP00019,GB50,,,trio,G248,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22397,ERR3242422,WGS,PRJEB31736,SAMN01036710,NYGC,public,HG02716,2019-03-22,2019-03-22,ERX3269437,Illumina NovaSeq 6000,HG02716,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02716,female,ERP114329,AFR,African,11289533054.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T02:46:00Z,1.0,Coriell:HG02716,300.0,114597932400.0,MGP00019,GB50,,,trio,G248,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22370,ERR3242395,WGS,PRJEB31736,SAMN00779987,NYGC,public,HG02721,2019-03-22,2019-03-22,ERX3269410,Illumina NovaSeq 6000,HG02721,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02721,male,ERP114329,AFR,African,10804472221.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T00:19:00Z,1.0,Coriell:HG02721,300.0,110600008500.0,MGP00019,GB52,,,trio,G250,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22371,ERR3242396,WGS,PRJEB31736,SAMN00779988,NYGC,public,HG02722,2019-03-22,2019-03-22,ERX3269411,Illumina NovaSeq 6000,HG02722,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,Gambian in Western Division - Mandinka,GWD,2019-03-25T00:00:00Z,HG02722,female,ERP114329,AFR,African,10853313089.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T01:34:00Z,1.0,Coriell:HG02722,300.0,110670550500.0,MGP00019,GB52,,,trio,G250,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22476,ERR3242501,WGS,PRJEB31736,SAMN01036824,NYGC,public,HG02724,2019-03-22,2019-03-22,ERX3269516,Illumina NovaSeq 6000,HG02724,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02724,male,ERP114329,SAS,South Asian,11029705760.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T06:43:00Z,1.0,Coriell:HG02724,300.0,114247004700.0,MGP00020,PK23,,,trio,GP23,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
22477,ERR3242502,WGS,PRJEB31736,SAMN01036825,NYGC,public,HG02725,2019-03-22,2019-03-22,ERX3269517,Illumina NovaSeq 6000,HG02725,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Punjabi in Lahore, Pakistan",PJL,2019-03-25T00:00:00Z,HG02725,female,ERP114329,SAS,South Asian,12491309345.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-30T05:14:00Z,1.0,Coriell:HG02725,300.0,119339999400.0,MGP00020,PK23,,,trio,GP23,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
